health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
31035,0.15990113125578678,0.0764,0.17537253886010362,False,not_significant
31036,0.621973745747915,0.0002,0.005164705882352941,True,low-low
31037,0.21033329091161068,0.1026,0.2114619718309859,False,not_significant
31038,1.1323620235738896,0.0381,0.11225436241610738,False,not_significant
31040,0.7270065344222284,0.0192,0.07180254237288135,True,low-low
31041,1.6791935151068937,0.0116,0.05196326530612244,True,low-low
31042,1.0284044846963802,0.0268,0.0912031007751938,True,low-low
31044,1.318533087273708,0.018,0.0693157894736842,True,low-low
31045,0.9687543698407591,0.0097,0.046285869565217394,True,low-low
31046,0.2602444540982074,0.1295,0.23510082644628097,False,not_significant
31047,-0.032854624527876436,0.0135,0.056985576923076924,True,high-low
31048,0.5913353466496638,0.047,0.1273907975460123,False,not_significant
31050,0.15266266407373835,0.3025,0.38492028985507243,False,not_significant
31051,0.3512459171364017,0.1374,0.24322016129032256,False,not_significant
31052,0.11851976576859898,0.2809,0.37255317220543804,False,not_significant
31053,0.01260609094594787,0.3011,0.3843802325581395,False,not_significant
31055,0.026307336042824973,0.4508,0.4723178997613365,False,not_significant
31057,0.034900626262327365,0.4188,0.4542085995085995,False,not_significant
31058,-0.018630475461169225,0.3419,0.407864402173913,False,not_significant
31059,1.1175477341030304,0.081,0.18235384615384617,False,not_significant
31060,0.5969937813208135,0.0004,0.007024,True,low-low
31061,0.5254331497611096,0.0105,0.04852105263157895,True,low-low
31062,4.349745779816807,0.0011,0.011778048780487806,True,low-low
31064,2.109385076792293,0.0051,0.029852,True,low-low
31065,4.413710909842342,0.0002,0.005164705882352941,True,low-low
31066,2.568054793142295,0.0018,0.016126530612244897,True,low-low
31067,4.35368269519315,0.0003,0.006584999999999999,True,low-low
31068,2.2248290866962095,0.003,0.02195,True,low-low
31070,0.062669925267817,0.2189,0.32465236486486493,False,not_significant
31071,0.03611147447160923,0.0992,0.20764075829383885,False,not_significant
31072,-0.032166680288425044,0.3515,0.4125895721925133,False,not_significant
31073,0.0008204325965973007,0.4899,0.4966884526558892,False,not_significant
31074,-0.02315871602464791,0.4408,0.46616115107913675,False,not_significant
31075,-0.11964080742772078,0.1237,0.23206965811965813,False,not_significant
31076,-0.7967868459076474,0.0737,0.1739478494623656,False,not_significant
31077,-0.052846060202355036,0.435,0.46350728155339804,False,not_significant
31078,1.4875007229204933,0.0013,0.012406521739130434,True,low-low
31079,0.9926870098059808,0.0246,0.0863952,True,low-low
31082,0.44187666157901334,0.1476,0.25462,False,not_significant
31083,0.04814045762622532,0.2105,0.3197560553633218,False,not_significant
31084,0.048009302149936206,0.1789,0.29195947955390333,False,not_significant
31085,0.7613183235416864,0.0381,0.11225436241610738,False,not_significant
31086,0.0024443257735511812,0.3778,0.426360411311054,False,not_significant
31087,0.07440247571992577,0.2644,0.35824567901234566,False,not_significant
31088,0.23659808139749286,0.2657,0.3586064417177914,False,not_significant
31089,0.011732787408705578,0.3354,0.40674198895027625,False,not_significant
31090,0.3651777210018951,0.2155,0.3245303754266211,False,not_significant
31091,-0.037164414804831486,0.3156,0.3900582633053221,False,not_significant
31092,-0.061452619991274396,0.3643,0.41865890052356025,False,not_significant
31093,-0.060522387631667986,0.353,0.4131970744680851,False,not_significant
31094,3.326777671840867,0.0001,0.005164705882352941,True,low-low
31095,0.21162757153860012,0.1296,0.23510082644628097,False,not_significant
31096,2.439013621326616,0.0025,0.019954545454545454,True,low-low
31097,0.18830372046169241,0.0004,0.007024,True,low-low
31098,-0.5733971695054115,0.0002,0.005164705882352941,True,high-low
31099,1.9978895931379606,0.0001,0.005164705882352941,True,low-low
31100,0.013972856595876933,0.3152,0.3900582633053221,False,not_significant
31101,0.059869809164278295,0.1329,0.24009506172839504,False,not_significant
31102,1.8094774650332648,0.0372,0.11225436241610738,False,not_significant
32001,-0.10068555333116093,0.0502,0.13356242424242426,False,not_significant
32002,0.3243999195100638,0.1119,0.22127972972972973,False,not_significant
32003,0.4057651871074046,0.0039,0.025553731343283582,True,low-low
32004,-0.4792406175339499,0.0042,0.026967142857142856,True,high-low
33001,0.9335142084709792,0.0683,0.1675067039106145,False,not_significant
33002,1.143113692193842,0.1367,0.24322016129032256,False,not_significant
33003,2.742951864795994,0.0095,0.04582967032967033,True,low-low
33004,1.7038098696363155,0.005,0.02966216216216216,True,low-low
33005,1.4697623890460072,0.0012,0.011972727272727272,True,low-low
33006,0.4666177737566136,0.0628,0.15753828571428571,False,not_significant
33007,0.8753284498396499,0.0056,0.03073,True,low-low
33008,0.7463274421671154,0.0866,0.18914129353233827,False,not_significant
33009,0.5220265195525859,0.0002,0.005164705882352941,True,low-low
35011,0.11920895403018329,0.2864,0.3764359281437126,False,not_significant
35012,0.08132720052007619,0.2663,0.3586064417177914,False,not_significant
35013,0.3333879794197156,0.0444,0.12575225806451615,False,not_significant
35014,0.17560317861628869,0.1058,0.2140377880184332,False,not_significant
35015,0.8940563144620739,0.0765,0.17537253886010362,False,not_significant
35016,0.6586350780022325,0.0728,0.17275243243243243,False,not_significant
35021,0.13637418467982304,0.0416,0.12014736842105263,False,not_significant
35022,-0.08960371531324243,0.2198,0.3248895622895623,False,not_significant
35023,0.7156013395084999,0.068,0.1675067039106145,False,not_significant
35031,0.2081517736994907,0.3372,0.40688684931506847,False,not_significant
35032,-0.08391261025131948,0.2347,0.33892532894736843,False,not_significant
35033,-0.10983969019554474,0.1191,0.22612284482758618,False,not_significant
35041,0.540529275408118,0.0487,0.13036158536585365,False,not_significant
35051,0.09928291837640182,0.3434,0.4085436314363144,False,not_significant
35052,-0.011224189693402711,0.4829,0.49318747099767984,False,not_significant
35061,0.702245932564548,0.1191,0.22612284482758618,False,not_significant
35062,0.21852119578543028,0.0719,0.17248142076502734,False,not_significant
35063,0.15013356707770764,0.242,0.34160128617363344,False,not_significant
35064,0.08225474342230966,0.317,0.3900582633053221,False,not_significant
35065,0.5286065672871348,0.0273,0.09182137404580153,True,high-high
35071,-0.07194002276672486,0.4203,0.4542085995085995,False,not_significant
35072,-0.0687723869816605,0.3934,0.44169462915601027,False,not_significant
35073,0.05940554010430835,0.3378,0.40688684931506847,False,not_significant
35074,0.03789789025434431,0.3489,0.4125895721925133,False,not_significant
35081,-0.1546792239510458,0.3956,0.44300101265822783,False,not_significant
35082,0.002841701986264622,0.3568,0.4138646437994723,False,not_significant
35083,-0.33289037056658627,0.3088,0.3879505714285714,False,not_significant
35091,0.08057116680255474,0.3163,0.3900582633053221,False,not_significant
35092,0.6840638856148573,0.0103,0.0481031914893617,True,high-high
35093,0.803525506464132,0.0778,0.1760525773195876,False,not_significant
35094,-0.5508987804288668,0.001,0.011778048780487806,True,low-high
35095,0.9017530793978552,0.0254,0.08814566929133857,True,high-high
35101,0.017582511216478507,0.4679,0.4825908450704225,False,not_significant
35102,0.07241701639593906,0.296,0.3821882352941176,False,not_significant
35103,-0.1490044096551477,0.2778,0.36955818181818184,False,not_significant
35104,-0.0025840827743015887,0.4972,0.499537899543379,False,not_significant
35111,-0.33821478529507204,0.2564,0.35174875,False,not_significant
35112,0.06015095816629632,0.0082,0.04090681818181818,True,high-high
35113,0.7987472174519551,0.0199,0.07280083333333334,True,high-high
35114,0.39857772483280174,0.1889,0.29937581227436827,False,not_significant
35115,1.2911183227282432,0.0052,0.030036842105263157,True,high-high
35121,0.02965499960225362,0.4683,0.4825908450704225,False,not_significant
35131,0.0793064109675172,0.3412,0.407864402173913,False,not_significant
35132,0.2979980377851443,0.0766,0.17537253886010362,False,not_significant
35133,0.5286318624038356,0.1175,0.22612284482758618,False,not_significant
35141,0.006997624497133877,0.4661,0.4825893867924529,False,not_significant
35142,0.2055575521448066,0.2994,0.3843175438596491,False,not_significant
35143,0.14079552227468792,0.204,0.3154353146853147,False,not_significant
35151,0.016831619457106015,0.4101,0.45008475000000003,False,not_significant
35152,0.27375640049387323,0.2715,0.36294224924012164,False,not_significant
35153,0.5222952283332754,0.2182,0.32465236486486493,False,not_significant
35154,0.10027896543074932,0.0604,0.15326936416184972,False,not_significant
35155,0.043357654590881346,0.3539,0.4131970744680851,False,not_significant
35156,0.18508810096579065,0.0747,0.17536524064171125,False,not_significant
35157,0.4948165565936732,0.077,0.17537253886010362,False,not_significant
35161,-0.12684646796895233,0.3478,0.4125895721925133,False,not_significant
35162,0.3320332393170707,0.0274,0.09182137404580153,True,high-high
35163,0.16187526997836482,0.2161,0.3245303754266211,False,not_significant
35171,0.058178768411726374,0.4204,0.4542085995085995,False,not_significant
35172,0.20384049059597648,0.0827,0.18429086294416241,False,not_significant
35173,-0.08636084580871661,0.0902,0.19602871287128712,False,not_significant
35174,-0.2800766549396848,0.2923,0.3807706231454006,False,not_significant
41001,0.4254207368060204,0.2694,0.3616715596330275,False,not_significant
41002,0.45799172428761303,0.0171,0.06643274336283186,True,high-high
41003,2.5419738691276446,0.0001,0.005164705882352941,True,high-high
41004,1.6928404379039699,0.0005,0.008442307692307692,True,high-high
41005,2.2010384074280864,0.0002,0.005164705882352941,True,high-high
41006,2.578118932196839,0.0007,0.009312121212121213,True,high-high
41007,0.9917228334138929,0.0001,0.005164705882352941,True,high-high
41008,1.7057872250446944,0.0002,0.005164705882352941,True,high-high
41009,2.3995536539474887,0.0099,0.046732258064516134,True,high-high
41010,2.0635192247772123,0.0006,0.00878,True,high-high
41011,1.0636645148767958,0.0012,0.011972727272727272,True,high-high
41012,2.2040663572993795,0.0001,0.005164705882352941,True,high-high
41013,1.5286861193782721,0.0061,0.03266976744186047,True,high-high
41014,2.339289075093061,0.0034,0.023321875,True,high-high
41015,0.21898438669288492,0.0043,0.026967142857142856,True,high-high
41016,0.42712156386601735,0.003,0.02195,True,high-high
41017,0.8812727430251767,0.0349,0.10789507042253521,False,not_significant
41018,0.8614743795857119,0.0002,0.005164705882352941,True,high-high
41019,2.4720212605768292,0.0047,0.028656944444444443,True,high-high
41020,2.126166935364086,0.0004,0.007024,True,high-high
41021,2.917669797262564,0.0004,0.007024,True,high-high
41022,1.908666335336425,0.0006,0.00878,True,high-high
42001,3.479653063699318,0.0007,0.009312121212121213,True,high-high
42002,2.84486713400545,0.0003,0.006584999999999999,True,high-high
42003,2.4317004298817877,0.0001,0.005164705882352941,True,high-high
42004,2.04934035811614,0.0055,0.03073,True,high-high
42005,0.5487124529978331,0.0326,0.10295971223021581,False,not_significant
42006,1.1927445357265094,0.0193,0.07180254237288135,True,high-high
42007,1.1229190662376691,0.0048,0.028865753424657532,True,high-high
42008,1.9473913137057763,0.0002,0.005164705882352941,True,high-high
42009,2.4986094968172448,0.0008,0.010329411764705882,True,high-high
42010,1.9871511940874245,0.0003,0.006584999999999999,True,high-high
42011,1.1636475215182314,0.0728,0.17275243243243243,False,not_significant
42012,0.42291963030797775,0.0002,0.005164705882352941,True,high-high
42013,1.0583855958148811,0.0011,0.011778048780487806,True,high-high
42014,0.8679368257613056,0.1414,0.24632777777777776,False,not_significant
42015,0.12226249521392288,0.0132,0.056260194174757285,True,high-high
42016,0.6129081417919839,0.1187,0.22612284482758618,False,not_significant
42017,0.7553329183866263,0.0401,0.11735933333333333,False,not_significant
43001,0.36859487208331465,0.0713,0.17248142076502734,False,not_significant
43002,0.1965165176259984,0.1511,0.2562810810810811,False,not_significant
43003,0.41637109780079395,0.1024,0.2114619718309859,False,not_significant
43004,0.40305073081358295,0.2047,0.3154353146853147,False,not_significant
43005,-0.12317685148154871,0.272,0.36294224924012164,False,not_significant
43006,0.1169323935271159,0.0473,0.1273907975460123,False,not_significant
43007,0.11671515171923529,0.24,0.34160128617363344,False,not_significant
43008,0.06744756264935241,0.241,0.34160128617363344,False,not_significant
43009,0.08184670416274346,0.1593,0.2669187022900763,False,not_significant
43010,-0.04065464330068182,0.3981,0.44300101265822783,False,not_significant
43011,0.32155683132770835,0.0548,0.1415129411764706,False,not_significant
43012,0.1228471856163506,0.0064,0.03266976744186047,True,high-high
43013,0.45636039659743705,0.0161,0.06484311926605504,True,high-high
43014,0.6653416013202857,0.242,0.34160128617363344,False,not_significant
43015,1.8847099523202104,0.0013,0.012406521739130434,True,high-high
43016,0.9044202628506292,0.0001,0.005164705882352941,True,high-high
43017,0.7768545012844786,0.0037,0.024610606060606062,True,high-high
43018,1.6240360617817515,0.0163,0.06486126126126127,True,high-high
43019,1.018686183794761,0.1245,0.23257659574468084,False,not_significant
43020,0.7551627361588565,0.0582,0.1494140350877193,False,not_significant
43021,0.22888452216291902,0.2166,0.3245303754266211,False,not_significant
43022,0.7088114667075482,0.099,0.20764075829383885,False,not_significant
43023,0.5724056838655511,0.1932,0.30183202846975093,False,not_significant
43024,0.9654333283549723,0.0031,0.02230983606557377,True,high-high
43025,0.284739605328403,0.0027,0.020794736842105265,True,high-high
43026,0.19572946628996563,0.0164,0.06486126126126127,True,high-high
43027,0.5170724679847862,0.0255,0.08814566929133857,True,high-high
43028,0.2507003162951834,0.0156,0.06441401869158878,True,high-high
43029,0.6317418075348478,0.0316,0.10125839416058395,False,not_significant
43030,0.3308327579588957,0.2334,0.3383052805280528,False,not_significant
50009,1.3571659458041245,0.0123,0.054436,True,high-high
50010,0.21584779222199166,0.003,0.02195,True,high-high
50011,0.7023748961923176,0.0062,0.03266976744186047,True,high-high
50012,0.8443427019901698,0.0056,0.03073,True,high-high
50013,0.0826428783277507,0.2301,0.336713,False,not_significant
50014,-0.11470879282341698,0.0508,0.134344578313253,False,not_significant
50015,1.712163087279843,0.0322,0.10243333333333333,False,not_significant
50016,1.8049737494775473,0.0022,0.018937254901960788,True,high-high
50017,1.9020351997596208,0.0001,0.005164705882352941,True,high-high
51001,0.7862634553490692,0.192,0.30183202846975093,False,not_significant
51002,-0.06476180179939452,0.205,0.3154353146853147,False,not_significant
51003,0.4488869751019023,0.1193,0.22612284482758618,False,not_significant
51004,-0.3491679855005416,0.0472,0.1273907975460123,False,not_significant
51005,-0.18376097815449427,0.0308,0.09942058823529412,True,low-high
51006,0.1198864129402296,0.1095,0.21830814479638008,False,not_significant
51007,-0.1687431429670452,0.2254,0.3309384615384615,False,not_significant
51008,0.3378326216958687,0.1882,0.29934710144927534,False,not_significant
51009,-0.1328080708338705,0.0856,0.18789199999999998,False,not_significant
51010,-0.20674652629825305,0.0187,0.07138521739130435,True,low-high
51011,0.009758109609869836,0.4833,0.49318747099767984,False,not_significant
51012,0.14676973123055187,0.2538,0.35147697160883284,False,not_significant
51013,0.3373826727128943,0.3054,0.3863706051873199,False,not_significant
51014,0.1176326595095971,0.1492,0.2558546875,False,not_significant
51015,0.3522141810297826,0.0939,0.20108341463414633,False,not_significant
51016,0.7512102290384487,0.0928,0.1997019607843137,False,not_significant
52001,0.7801247866672455,0.0707,0.17242944444444444,False,not_significant
52002,0.22326287500341196,0.0969,0.20550289855072462,False,not_significant
52003,0.3577608610459997,0.0913,0.19744187192118226,False,not_significant
52004,0.18396765169816048,0.3093,0.3879505714285714,False,not_significant
52005,-0.29231854359646114,0.1642,0.27201433962264154,False,not_significant
52006,0.1593418189048692,0.0472,0.1273907975460123,False,not_significant
52007,-0.3269250356352694,0.2935,0.38120266272189346,False,not_significant
52008,0.13119244151822765,0.0526,0.13827185628742514,False,not_significant
52009,0.0802817243196511,0.4393,0.4658277777777778,False,not_significant
